session,site,habitat,octocoral,stony,relief_cm,species_order,family,binomial,species,size_bin,predator_presence,nocturnal,position,behavior,max_length,colouration,cryptic_behaviour,SVC_date,SVC_max_depth,SVC_area,SVC_abundance,SVC_density,pred_date,pred_depth,pred_area,pred_abundance,pred_density,SVC_pred_difference,total_density,log_difference,average_depth
205,Ten 3A,Continuous,5,5,46.84615384615385,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2015-03-22,29,176.7145868,0,0,2015-03-22,31,2000,2,0.001,-0.001,0.001,-0.6931471805599454,30
205,Ten 3A,Continuous,5,5,46.84615384615385,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2015-03-22,29,176.7145868,0,0,2015-03-22,31,2000,6,0.003,-0.003,0.003,-1.3862943611198908,30
205,Ten 3A,Continuous,5,5,46.84615384615385,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,4,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-22,29,176.7145868,0,0,2015-03-22,31,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,30
206,Ten 5A,Continuous,3,2,21.115384615384617,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,1,0,demersal,solitary,145,none,1,2015-03-22,32,176.7145868,1,0.005658842419905994,2015-03-22,30,2000,7,0.0035,0.0021588424199059943,0.009158842419905994,0.3918682618442464,31
206,Ten 5A,Continuous,3,2,21.115384615384617,Syngnathiformes,Aulostomidae,Aulostomus maculatus,trumpetfish,3,1,0,demersal,solitary,80,none,1,2015-03-22,32,176.7145868,1,0.005658842419905994,2015-03-22,30,2000,0,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,31
206,Ten 5A,Continuous,3,2,21.115384615384617,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,1,1,demersal,solitary,33,conspicuous,1,2015-03-22,32,176.7145868,1,0.005658842419905994,2015-03-22,30,2000,3,0.0015,0.004158842419905995,0.007158842419905994,0.979654926746365,31
206,Ten 5A,Continuous,3,2,21.115384615384617,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,1,0,demersal,solitary,152,none,1,2015-03-22,32,176.7145868,0,0,2015-03-22,30,2000,5,0.0025,-0.0025,0.0025,-1.252762968495368,31
206,Ten 5A,Continuous,3,2,21.115384615384617,Anguilliformes,Muraenidae,Gymnothorax miliaris,goldentail moray,5,1,0,benthic,solitary,70,conspicuous,1,2015-03-22,32,176.7145868,0,0,2015-03-22,30,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,31
206,Ten 5A,Continuous,3,2,21.115384615384617,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2015-03-22,32,176.7145868,0,0,2015-03-22,30,2000,2,0.001,-0.001,0.001,-0.6931471805599454,31
206,Ten 5A,Continuous,3,2,21.115384615384617,Perciformes,Lutjanidae,Lutjanus analis,mutton snapper,6,1,0,demersal,solitary,94,cryptic,0,2015-03-22,32,176.7145868,0,0,2015-03-22,30,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,31
207,Conch 3A,Continuous,20,5,33.53846153846154,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2015-03-23,43,176.7145868,1,0.005658842419905994,2015-03-23,47.5,2000,3,0.0015,0.004158842419905995,0.007158842419905994,0.979654926746365,45.25
207,Conch 3A,Continuous,20,5,33.53846153846154,Syngnathiformes,Aulostomidae,Aulostomus maculatus,trumpetfish,5,1,0,demersal,solitary,80,none,1,2015-03-23,43,176.7145868,1,0.005658842419905994,2015-03-23,47.5,2000,0,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,45.25
207,Conch 3A,Continuous,20,5,33.53846153846154,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,1,0,demersal,solitary,152,none,1,2015-03-23,43,176.7145868,1,0.005658842419905994,2015-03-23,47.5,2000,1,5e-4,0.005158842419905994,0.006158842419905995,1.4904805505123555,45.25
207,Conch 3A,Continuous,20,5,33.53846153846154,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,1,1,demersal,solitary,33,conspicuous,1,2015-03-23,43,176.7145868,0,0,2015-03-23,47.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,45.25
207,Conch 3A,Continuous,20,5,33.53846153846154,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2015-03-23,43,176.7145868,0,0,2015-03-23,47.5,2000,3,0.0015,-0.0015,0.0015,-0.9162907318741551,45.25
207,Conch 3A,Continuous,20,5,33.53846153846154,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2015-03-23,43,176.7145868,0,0,2015-03-23,47.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,45.25
208,Conch 4B,Continuous,18,2,18.53846153846154,Perciformes,Sphyraenidae,Sphyraena barracuda,barracuda,6,1,0,demersal,solitary,180,cryptic,0,2015-03-23,43,176.7145868,2,0.011317684839811989,2015-03-23,44,2000,4,0.002,0.009317684839811989,0.013317684839811989,1.4124237329318765,43.5
208,Conch 4B,Continuous,18,2,18.53846153846154,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2015-03-23,43,176.7145868,0,0,2015-03-23,44,2000,3,0.0015,-0.0015,0.0015,-0.9162907318741551,43.5
208,Conch 4B,Continuous,18,2,18.53846153846154,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2015-03-23,43,176.7145868,0,0,2015-03-23,44,2000,2,0.001,-0.001,0.001,-0.6931471805599454,43.5
208,Conch 4B,Continuous,18,2,18.53846153846154,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2015-03-23,43,176.7145868,0,0,2015-03-23,44,2000,5,0.0025,-0.0025,0.0025,-1.252762968495368,43.5
208,Conch 4B,Continuous,18,2,18.53846153846154,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,6,1,0,demersal,solitary,122,none,1,2015-03-23,43,176.7145868,0,0,2015-03-23,44,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,43.5
208,Conch 4B,Continuous,18,2,18.53846153846154,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2015-03-23,43,176.7145868,0,0,2015-03-23,44,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,43.5
209,Conch 6A,Continuous,15,5,27.384615384615383,Perciformes,Sphyraenidae,Sphyraena barracuda,barracuda,6,1,0,demersal,solitary,180,cryptic,0,2015-03-23,45,176.7145868,1,0.005658842419905994,2015-03-23,43.5,2000,1,5e-4,0.005158842419905994,0.006158842419905995,1.4904805505123555,44.25
209,Conch 6A,Continuous,15,5,27.384615384615383,Perciformes,Epinephelidae,Cephalopholis fulva,coney,5,1,1,demersal,solitary,41,conspicuous,1,2015-03-23,45,176.7145868,1,0.005658842419905994,2015-03-23,43.5,2000,0,0,0.005658842419905994,0.005658842419905994,1.8959456586205201,44.25
209,Conch 6A,Continuous,15,5,27.384615384615383,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2015-03-23,45,176.7145868,0,0,2015-03-23,43.5,2000,6,0.003,-0.003,0.003,-1.3862943611198908,44.25
209,Conch 6A,Continuous,15,5,27.384615384615383,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,2,1,1,demersal,solitary,33,conspicuous,1,2015-03-23,45,176.7145868,0,0,2015-03-23,43.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,44.25
209,Conch 6A,Continuous,15,5,27.384615384615383,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2015-03-23,45,176.7145868,0,0,2015-03-23,43.5,2000,2,0.001,-0.001,0.001,-0.6931471805599454,44.25
209,Conch 6A,Continuous,15,5,27.384615384615383,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2015-03-23,45,176.7145868,0,0,2015-03-23,43.5,2000,6,0.003,-0.003,0.003,-1.3862943611198908,44.25
209,Conch 6A,Continuous,15,5,27.384615384615383,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,3,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-23,45,176.7145868,0,0,2015-03-23,43.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,44.25
209,Conch 6A,Continuous,15,5,27.384615384615383,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,5,1,0,demersal,solitary,122,none,1,2015-03-23,45,176.7145868,0,0,2015-03-23,43.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,44.25
209,Conch 6A,Continuous,15,5,27.384615384615383,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2015-03-23,45,176.7145868,0,0,2015-03-23,43.5,2000,2,0.001,-0.001,0.001,-0.6931471805599454,44.25
210,KL-P2,Patch,40,20,25,Perciformes,Epinephelidae,Epinephelus morio,red grouper,3,1,0,demersal,solitary,125,none,1,2015-03-23,15,28.27433388,1,0.0353677651344195,2015-03-23,15.666666666666666,256.5,1,0.003898635477582846,0.03146912965683665,0.039266400612002345,2.004726116688011,15.333333333333332
210,KL-P2,Patch,40,20,25,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,3,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-23,15,28.27433388,1,0.0353677651344195,2015-03-23,15.666666666666666,256.5,1,0.003898635477582846,0.03146912965683665,0.039266400612002345,2.004726116688011,15.333333333333332
210,KL-P2,Patch,40,20,25,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,4,1,1,demersal,schooling,89,none,0,2015-03-23,15,28.27433388,12,0.424413181613034,2015-03-23,15.666666666666666,256.5,0,0,0.424413181613034,0.424413181613034,6.053060888682481,15.333333333333332
210,KL-P2,Patch,40,20,25,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,5,1,1,demersal,schooling,89,none,0,2015-03-23,15,28.27433388,4,0.141471060537678,2015-03-23,15.666666666666666,256.5,0,0,0.141471060537678,0.141471060537678,4.959138895138249,15.333333333333332
210,KL-P2,Patch,40,20,25,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,1,0,demersal,solitary,125,none,1,2015-03-23,15,28.27433388,1,0.0353677651344195,2015-03-23,15.666666666666666,256.5,3,0.011695906432748537,0.02367185870167096,0.047063671567168036,1.0524031956852022,15.333333333333332
210,KL-P2,Patch,40,20,25,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-23,15,28.27433388,1,0.0353677651344195,2015-03-23,15.666666666666666,256.5,2,0.007797270955165692,0.027570494179253807,0.04316503608958519,1.4192412544046018,15.333333333333332
210,KL-P2,Patch,40,20,25,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,1,1,demersal,solitary,250,none,1,2015-03-23,15,28.27433388,0,0,2015-03-23,15.666666666666666,256.5,1,0.003898635477582846,-0.003898635477582846,0.003898635477582846,-1.5889566923728227,15.333333333333332
210,KL-P2,Patch,40,20,25,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,4,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-23,15,28.27433388,0,0,2015-03-23,15.666666666666666,256.5,1,0.003898635477582846,-0.003898635477582846,0.003898635477582846,-1.5889566923728227,15.333333333333332
210,KL-P2,Patch,40,20,25,Perciformes,Epinephelidae,Epinephelus morio,red grouper,4,1,0,demersal,solitary,125,none,1,2015-03-23,15,28.27433388,0,0,2015-03-23,15.666666666666666,256.5,4,0.015594541910331383,-0.015594541910331383,0.015594541910331383,-2.809073840713287,15.333333333333332
210,KL-P2,Patch,40,20,25,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,1,0,demersal,solitary,125,none,1,2015-03-23,15,28.27433388,0,0,2015-03-23,15.666666666666666,256.5,3,0.011695906432748537,-0.011695906432748537,0.011695906432748537,-2.5412796133756315,15.333333333333332
210,KL-P2,Patch,40,20,25,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,2,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-23,15,28.27433388,0,0,2015-03-23,15.666666666666666,256.5,1,0.003898635477582846,-0.003898635477582846,0.003898635477582846,-1.5889566923728227,15.333333333333332
210,KL-P2,Patch,40,20,25,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,5,1,0,demersal,solitary,122,none,1,2015-03-23,15,28.27433388,0,0,2015-03-23,15.666666666666666,256.5,2,0.007797270955165692,-0.007797270955165692,0.007797270955165692,-2.174441554656232,15.333333333333332
210,KL-P2,Patch,40,20,25,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,5,1,0,benthic,solitary,200,conspicuous,1,2015-03-23,15,28.27433388,0,0,2015-03-23,15.666666666666666,256.5,1,0.003898635477582846,-0.003898635477582846,0.003898635477582846,-1.5889566923728227,15.333333333333332
210,KL-P2,Patch,40,20,25,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2015-03-23,15,28.27433388,0,0,2015-03-23,15.666666666666666,256.5,2,0.007797270955165692,-0.007797270955165692,0.007797270955165692,-2.174441554656232,15.333333333333332
211,DANGER 88,Patch,70,5,70.5,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,4,1,1,demersal,schooling,89,none,0,2015-03-24,10,28.27433388,1,0.0353677651344195,2015-03-24,10,283.5,0,0,0.0353677651344195,0.0353677651344195,3.5936828090608337,10
211,DANGER 88,Patch,70,5,70.5,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,5,1,1,demersal,schooling,89,none,0,2015-03-24,10,28.27433388,5,0.1768388256720975,2015-03-24,10,283.5,0,0,0.1768388256720975,0.1768388256720975,5.1808776663508365,10
211,DANGER 88,Patch,70,5,70.5,Anguilliformes,Muraenidae,Gymnothorax funebris,green moray,6,1,1,demersal,solitary,250,none,1,2015-03-24,10,28.27433388,0,0,2015-03-24,10,283.5,1,0.003527336860670194,-0.003527336860670194,0.003527336860670194,-1.5101338771433879,10
211,DANGER 88,Patch,70,5,70.5,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,1,0,demersal,solitary,152,none,1,2015-03-24,10,28.27433388,0,0,2015-03-24,10,283.5,1,0.003527336860670194,-0.003527336860670194,0.003527336860670194,-1.5101338771433879,10
212,KL-P11,Patch,30,30,33.76,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,6,1,1,demersal,schooling,89,none,0,2015-03-24,13,28.27433388,1,0.0353677651344195,2015-03-24,10,1197,0,0,0.0353677651344195,0.0353677651344195,3.5936828090608337,11.5
212,KL-P11,Patch,30,30,33.76,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,1,0,demersal,solitary,125,none,1,2015-03-24,13,28.27433388,1,0.0353677651344195,2015-03-24,10,1197,1,8.35421888053467e-4,0.03453234324636603,0.036203187022472966,2.9864084422341968,11.5
212,KL-P11,Patch,30,30,33.76,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,1,0,demersal,solitary,152,none,1,2015-03-24,13,28.27433388,0,0,2015-03-24,10,1197,1,8.35421888053467e-4,-8.35421888053467e-4,8.35421888053467e-4,-0.6072743668266369,11.5
212,KL-P11,Patch,30,30,33.76,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,2,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-24,13,28.27433388,0,0,2015-03-24,10,1197,1,8.35421888053467e-4,-8.35421888053467e-4,8.35421888053467e-4,-0.6072743668266369,11.5
212,KL-P11,Patch,30,30,33.76,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,3,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-24,13,28.27433388,0,0,2015-03-24,10,1197,4,0.003341687552213868,-0.003341687552213868,0.003341687552213868,-1.4682631094504686,11.5
212,KL-P11,Patch,30,30,33.76,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,6,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-24,13,28.27433388,0,0,2015-03-24,10,1197,1,8.35421888053467e-4,-8.35421888053467e-4,8.35421888053467e-4,-0.6072743668266369,11.5
212,KL-P11,Patch,30,30,33.76,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,1,0,demersal,solitary,125,none,1,2015-03-24,13,28.27433388,0,0,2015-03-24,10,1197,1,8.35421888053467e-4,-8.35421888053467e-4,8.35421888053467e-4,-0.6072743668266369,11.5
213,KL-P13,Patch,40,30,29.035714285714285,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,3,1,1,demersal,schooling,89,none,0,2015-03-24,12,28.27433388,1,0.0353677651344195,2015-03-24,14,1881,0,0,0.0353677651344195,0.0353677651344195,3.5936828090608337,13
213,KL-P13,Patch,40,30,29.035714285714285,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,4,1,1,demersal,schooling,89,none,0,2015-03-24,12,28.27433388,12.5,0.44209706418024375,2015-03-24,14,1881,0,0,0.44209706418024375,0.44209706418024375,6.09378885254649,13
213,KL-P13,Patch,40,30,29.035714285714285,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,5,1,1,demersal,schooling,89,none,0,2015-03-24,12,28.27433388,3.5,0.12378717797046825,2015-03-24,14,1881,0,0,0.12378717797046825,0.12378717797046825,4.8266097100359,13
213,KL-P13,Patch,40,30,29.035714285714285,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,6,1,1,demersal,schooling,89,none,0,2015-03-24,12,28.27433388,1,0.0353677651344195,2015-03-24,14,1881,0,0,0.0353677651344195,0.0353677651344195,3.5936828090608337,13
213,KL-P13,Patch,40,30,29.035714285714285,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,6,1,0,demersal,solitary,122,none,1,2015-03-24,12,28.27433388,0,0,2015-03-24,14,1881,3,0.001594896331738437,-0.001594896331738437,0.001594896331738437,-0.9535465665861169,13
213,KL-P13,Patch,40,30,29.035714285714285,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,1,0,demersal,solitary,125,none,1,2015-03-24,12,28.27433388,0,0,2015-03-24,14,1881,2,0.001063264221158958,-0.001063264221158958,0.001063264221158958,-0.7242893020678753,13
213,KL-P13,Patch,40,30,29.035714285714285,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,1,0,demersal,solitary,145,none,1,2015-03-24,12,28.27433388,0,0,2015-03-24,14,1881,2,0.001063264221158958,-0.001063264221158958,0.001063264221158958,-0.7242893020678753,13
213,KL-P13,Patch,40,30,29.035714285714285,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,3,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-24,12,28.27433388,0,0,2015-03-24,14,1881,1,5.31632110579479e-4,-5.31632110579479e-4,5.31632110579479e-4,-0.4263339057834976,13
213,KL-P13,Patch,40,30,29.035714285714285,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-24,12,28.27433388,0,0,2015-03-24,14,1881,1,5.31632110579479e-4,-5.31632110579479e-4,5.31632110579479e-4,-0.4263339057834976,13
214,KL-P14,Patch,60,20,36.714285714285715,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,1,0,demersal,solitary,125,none,1,2015-03-24,13,28.27433388,2,0.070735530268839,2015-03-24,17,816,2,0.0024509803921568627,0.06828454987668213,0.07318651066099587,3.0343278032610494,15
214,KL-P14,Patch,60,20,36.714285714285715,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,4,1,1,demersal,schooling,89,none,0,2015-03-24,13,28.27433388,2,0.070735530268839,2015-03-24,17,816,0,0,0.070735530268839,0.070735530268839,4.272986165574876,15
214,KL-P14,Patch,60,20,36.714285714285715,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,5,1,0,demersal,solitary,152,none,1,2015-03-24,13,28.27433388,1,0.0353677651344195,2015-03-24,17,816,0,0,0.0353677651344195,0.0353677651344195,3.5936828090608337,15
214,KL-P14,Patch,60,20,36.714285714285715,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,5,1,1,demersal,schooling,89,none,0,2015-03-24,13,28.27433388,1,0.0353677651344195,2015-03-24,17,816,0,0,0.0353677651344195,0.0353677651344195,3.5936828090608337,15
214,KL-P14,Patch,60,20,36.714285714285715,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,1,0,demersal,solitary,145,none,1,2015-03-24,13,28.27433388,0,0,2015-03-24,17,816,2,0.0024509803921568627,-0.0024509803921568627,0.0024509803921568627,-1.238658362313826,15
215,KL-W12,Continuous,40,2,21.16,Perciformes,Epinephelidae,Cephalopholis fulva,coney,5,1,1,demersal,solitary,41,conspicuous,1,2015-03-24,56,176.7145868,1,0.005658842419905994,2015-03-24,57.5,2000,3,0.0015,0.004158842419905995,0.007158842419905994,0.979654926746365,56.75
215,KL-W12,Continuous,40,2,21.16,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,3,1,1,demersal,solitary,33,conspicuous,1,2015-03-24,56,176.7145868,1,0.005658842419905994,2015-03-24,57.5,2000,2,0.001,0.004658842419905994,0.006658842419905994,1.2027984780605747,56.75
215,KL-W12,Continuous,40,2,21.16,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,4,1,1,demersal,solitary,33,conspicuous,1,2015-03-24,56,176.7145868,0,0,2015-03-24,57.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,56.75
215,KL-W12,Continuous,40,2,21.16,Perciformes,Epinephelidae,Cephalopholis cruentata,graysby,5,1,1,demersal,solitary,33,conspicuous,1,2015-03-24,56,176.7145868,0,0,2015-03-24,57.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,56.75
215,KL-W12,Continuous,40,2,21.16,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,4,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-24,56,176.7145868,0,0,2015-03-24,57.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,56.75
215,KL-W12,Continuous,40,2,21.16,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-24,56,176.7145868,0,0,2015-03-24,57.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,56.75
215,KL-W12,Continuous,40,2,21.16,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,6,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-24,56,176.7145868,0,0,2015-03-24,57.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,56.75
215,KL-W12,Continuous,40,2,21.16,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,5,1,0,benthic,solitary,200,conspicuous,1,2015-03-24,56,176.7145868,0,0,2015-03-24,57.5,2000,1,5e-4,-5e-4,5e-4,-0.4054651081081646,56.75
217,KL-P5,Patch,35,40,48.07692307692308,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,5,1,0,demersal,solitary,145,none,1,2015-03-25,22,78.53981634,1,0.01273239544731026,2015-03-25,24.666666666666668,2805,0,0,0.01273239544731026,0.01273239544731026,2.619757672683737,23.333333333333336
217,KL-P5,Patch,35,40,48.07692307692308,Perciformes,Lutjanidae,Lutjanus griseus,gray snapper,5,1,1,demersal,schooling,89,none,0,2015-03-25,22,78.53981634,8,0.10185916357848208,2015-03-25,24.666666666666668,2805,0,0,0.10185916357848208,0.10185916357848208,4.6333607086637185,23.333333333333336
217,KL-P5,Patch,35,40,48.07692307692308,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,5,1,0,demersal,solitary,152,none,1,2015-03-25,22,78.53981634,1,0.01273239544731026,2015-03-25,24.666666666666668,2805,1,3.5650623885918e-4,0.01237588920845108,0.01308890168616944,2.314845220344748,23.333333333333336
217,KL-P5,Patch,35,40,48.07692307692308,Perciformes,Epinephelidae,Mycteroperca microlepis,gag grouper,6,1,0,demersal,solitary,145,none,1,2015-03-25,22,78.53981634,1,0.01273239544731026,2015-03-25,24.666666666666668,2805,5,0.0017825311942959,0.01094986425301436,0.014514926641606161,1.5963966576910016,23.333333333333336
217,KL-P5,Patch,35,40,48.07692307692308,Perciformes,Epinephelidae,Epinephelus morio,red grouper,6,1,0,demersal,solitary,125,none,1,2015-03-25,22,78.53981634,0,0,2015-03-25,24.666666666666668,2805,9,0.0032085561497326204,-0.0032085561497326204,0.0032085561497326204,-1.4371196315628163,23.333333333333336
217,KL-P5,Patch,35,40,48.07692307692308,Perciformes,Epinephelidae,Mycteroperca bonaci,black grouper,6,1,0,demersal,solitary,152,none,1,2015-03-25,22,78.53981634,0,0,2015-03-25,24.666666666666668,2805,2,7.1301247771836e-4,-7.1301247771836e-4,7.1301247771836e-4,-0.5382535034475957,23.333333333333336
217,KL-P5,Patch,35,40,48.07692307692308,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,6,1,0,demersal,solitary,122,none,1,2015-03-25,22,78.53981634,0,0,2015-03-25,24.666666666666668,2805,1,3.5650623885918e-4,-3.5650623885918e-4,3.5650623885918e-4,-0.3049124523389892,23.333333333333336
217,KL-P5,Patch,35,40,48.07692307692308,Perciformes,Epinephelidae,Epinephelus morio,red grouper,5,1,0,demersal,solitary,125,none,1,2015-03-25,22,78.53981634,0,0,2015-03-25,24.666666666666668,2805,1,3.5650623885918e-4,-3.5650623885918e-4,3.5650623885918e-4,-0.3049124523389892,23.333333333333336
217,KL-P5,Patch,35,40,48.07692307692308,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2015-03-25,22,78.53981634,0,0,2015-03-25,24.666666666666668,2805,3,0.0010695187165775401,-0.0010695187165775401,0.0010695187165775401,-0.7273160761751951,23.333333333333336
218,KL-P6,Patch,30,35,54.583333333333336,Scorpaeniformes,Scorpaenidae,Pterois volitans,lionfish,5,1,1,demersal,solitary,45.7,conspicuous,1,2015-03-25,22,78.53981634,0,0,2015-03-25,20,399,1,0.002506265664160401,-0.002506265664160401,0.002506265664160401,-1.2545515577756179,21
218,KL-P6,Patch,30,35,54.583333333333336,Anguilliformes,Muraenidae,Gymnothorax moringa,spotted moray,6,1,0,benthic,solitary,200,conspicuous,1,2015-03-25,22,78.53981634,0,0,2015-03-25,20,399,2,0.005012531328320802,-0.005012531328320802,0.005012531328320802,-1.7938458459498312,21
218,KL-P6,Patch,30,35,54.583333333333336,Scorpaeniformes,Scorpaenidae,Scorpaena plumieri,spotted scorpionfish,5,1,0,demersal,solitary,50,cryptic,1,2015-03-25,22,78.53981634,0,0,2015-03-25,20,399,2,0.005012531328320802,-0.005012531328320802,0.005012531328320802,-1.7938458459498312,21
218,KL-P6,Patch,30,35,54.583333333333336,Anguilliformes,Muraenidae,Gymnothorax vicinus,purplemouth moray,5,1,0,demersal,solitary,122,none,1,2015-03-25,22,78.53981634,0,0,2015-03-25,20,399,1,0.002506265664160401,-0.002506265664160401,0.002506265664160401,-1.2545515577756179,21
